vendor,mensagem,destino,spam,total
mailserr,PARABENS! Seu novo CNPJ esta ativo!  A Oi tem uma OFERTA EXCLUSIVA em VOZ e INTERNET para CONECTA-LO aos seus CLIENTES! Responda SIM que a gente te liga.,Oi,FALSE,720
mailserr,PARABENS! Seu novo CNPJ esta ativo! A Oi tem uma OFERTA EXCLUSIVA em VOZ e INTERNET para CONECTA-LO aos seus CLIENTES! Responda SIM que a gente te liga.,Oi,FALSE,2072
superible,PARABENS! Seu novo CNPJ esta ativo! A Oi tem uma OFERTA EXCLUSIVA em VOZ e INTERNET para CONECTA-LO aos seus CLIENTES! Responda SIM que a gente te liga.,Oi,FALSE,790
mailserr,Parabens!!!  Seu CNPJ esta ativo! A Oi tem OFERTA EXCLUSIVA em voz e internet para sua empresa. Responda OK que ligamos para voce ou ligue 0800 291 2253.,OI,FALSE,685
mailserr,Parabens!!! Seu CNPJ esta ativo! A Oi tem OFERTA EXCLUSIVA em voz e internet para sua empresa. Responda OK que ligamos para voce ou ligue 0800 291 2253,OI,FALSE,126
mailserr,Parabens!!! Seu CNPJ esta ativo! A Oi tem OFERTA EXCLUSIVA em voz e internet para sua empresa. Responda OK que ligamos para voce ou ligue 0800 291 2253.,OI,FALSE,4352
centigen,Parabens. Vc acaba de ganhar descontos de 100 a 900 na compra de celulares. Loja TIM do Calcado de Bauru. Apresente este SMS e veja as condicoes da oferta.,TIM,FALSE,1867
zootude,"PATRICIA, a Claro tem uma oferta para voce. Ligue agora 1052 e descubra.",NA,FALSE,163
centigen,"Patricia,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,1126
centigen,"Paula,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,375
zootude,"Paulo, a CLARO ainda precisa de sua ligacao! Ligue 30038080 ou 08002088080 ou acesse Claropaguefacil.com.br e saiba mais",NA,FALSE,186
zootude,"Paulo, a Claro ainda precisa de sua ligacao! Nos retorne ate o final do dia de hoje no 0800 208 8080 ou 3003 8080, se preferir acesse Claropaguefacil.com.br",NA,FALSE,165
zootude,"Paulo, a CLARO ainda precisa de sua ligacao! Retorne ate o final do dia de hoje no 30038080 ou 08002088080 ou acesse Claropaguefacil.com.br",NA,FALSE,134
zootude,"PAULO, a Claro preparou uma oferta para voce. Ligue agora 1052 e aproveite.",NA,FALSE,177
zootude,"PAULO, a Claro tem uma oferta para voce negociar com ate 30% de desconto. Ligue agora 1052 e aproveite.",NA,FALSE,168
zootude,"PAULO, a Claro tem uma oferta para voce. Ligue agora 1052 e descubra.",NA,FALSE,434
centigen,"Paulo,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,2372
zootude,"PEDRO, a Claro tem uma oferta para voce. Ligue agora 1052 e descubra.",NA,FALSE,172
centigen,"Pedro,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,1094
zootude,"Plano TIM com desconto? WhatsApp livre, ate 4GB de internet, ligacoes ilimitadas, a partir de R$44,99. Acesse bit.ly/promoTIM ou digite SIM e ligamos para voce.",TIM,FALSE,23344
superible,"Plano TIM com desconto? WhatsApp livre, ate 4GB de internet, ligacoes ilimitadas, a partir de R$44,99. Acesse bit.ly/promoTIM ou digite SIM e ligamos pra voce.",TIM,FALSE,2015
zootude,"Plano TIM com desconto? WhatsApp livre, ate 4GB de internet, ligacoes ilimitadas, a partir de R$44,99. Acesse bit.ly/promoTIM ou digite SIM e ligamos pra voce.",TIM,FALSE,2245
zootude,"Plano TIM Controle! WhatsApp a vontade, ligacoes ilimitadas e ate 4GB de internet. A partir de R$44,99. Acesse bit.ly/promoTIM ou digite SIM e ligamos pra voce.",TIM,FALSE,89221
centigen,"Planos OI Total, ligacoes Ilimitadas do FIXO e do MOVEL 8 GB Internet, BANDA LARGA com ate 15 MB. Ligue 0800 942 55 12 ou responda OK. Plano Exclusivo p/ MEI.",OI,FALSE,1223
centigen,"Priscila,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,543
difize,"PROMOCAO CLARO TV 235 CANAIS + CHIP ILIMITADO WHATSAPP GRATUITO, ACLARO NOW COM 40 MIL FILMES E SERIE GRATIS + COPA DO MUNDO LIGUE GRATIS 08008102121",CLARO,FALSE,142
zootude,"Que tal economizar aquela grana e ainda ficar super conectado? A Claro tem a oferta ideal para voce, que gosta de economizar e se manter atualizado!",CLARO,FALSE,5009
centigen,"Quer 125 canais de TV + 10 Megas de Internet + otimos canais de TV no celular por R$194,90/mes? A Oi te ajuda! Responda SIM para receber uma ligacao AGORA!",OI,FALSE,67776
centigen,"Quer 125 canais de TV + 10 Megas de Internet + telefone fixo ilimitado por R$194,90/mes? A Oi te ajuda! Responda SIM para receber uma ligacao AGORA!",OI,FALSE,432225
zootude,Quer 15 GB de internet e minutos ilimitados para qualquer operadora? Vem pra OI na Av Getulio Vargas 563 ou 3323 7702 e aproveite melhor a 4G do seu celular!,OI,FALSE,1364
centigen,"Quer falar ilimitado e ter + 6GB de internet gastando apenas R$84,90? A OI te ajuda! Responda SIM para receber um contato!",OI,FALSE,503
centigen,"Quer ter 15gb de Internet no seu celular + Ligacoes e SMS Ilimitadas por R$99,90 ao mes? A Oi te ajuda! Responda SIM para receber um contato AGORA!",OI,FALSE,592593
zootude,ra a CLARO! Ja deixei todo mundo avisado por aqui para soltar a promocao para esse codigo! Corre que a oferta vai ate as 20:00hs. Vem para NET! (2/2),CLARO,FALSE,152
zootude,"RAFAEL, a Claro tem uma oferta para voce. Ligue agora 1052 e descubra.",NA,FALSE,174
centigen,"Rafael,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,1204
centigen,"Rafaela,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,342
centigen,"Raimunda,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,314
zootude,Raimundo volte a utilizar os beneficios do seu plano Vivo Movel. Pague sua conta vencida em  com o codigo de barras,NA,FALSE,136
zootude,"RAIMUNDO, a Claro tem uma oferta para voce. Ligue agora 1052 e descubra.",NA,FALSE,107
centigen,"Raimundo,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,783
centigen,"Raphael,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,152
centigen,"Raquel,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,485
mailserr,"RECEBA AS OFERTAS DO HEBROM SUPERMERCADOS, ENVIE OI VIA WhatsApp PARA O NUMERO (45)99826-2194! E COM SEU CARTAO HEBROM/PREDATADO PAGUE COM 45DIAS.",NA,FALSE,236
difize,REDE GMAXX: Oi ANTONIO! Preparamos uma oferta para voce! Abasteca na REDE GMAXX e ganhe o dobro de pontos em sua proxima compra! Valido 30 dias!,NA,FALSE,107
difize,REDE GMAXX: Oi JOAO! Preparamos uma oferta para voce! Abasteca na REDE GMAXX e ganhe o dobro de pontos em sua proxima compra! Valido 30 dias!,NA,FALSE,135
difize,REDE GMAXX: Oi JOSE! Preparamos uma oferta para voce! Abasteca na REDE GMAXX e ganhe o dobro de pontos em sua proxima compra! Valido 30 dias!,NA,FALSE,233
difize,REDE GMAXX: Oi Jose! Preparamos uma oferta para voce! Abasteca na REDE GMAXX e ganhe o dobro de pontos em sua proxima compra! Valido 30 dias!,NA,FALSE,153
difize,REDE GMAXX: Oi LUIZ! Preparamos uma oferta para voce! Abasteca na REDE GMAXX e ganhe o dobro de pontos em sua proxima compra! Valido 30 dias!,NA,FALSE,116
difize,REDE GMAXX: Oi MARCOS! Preparamos uma oferta para voce! Abasteca na REDE GMAXX e ganhe o dobro de pontos em sua proxima compra! Valido 30 dias!,NA,FALSE,117
difize,REDE GMAXX: Oi PAULO! Preparamos uma oferta para voce! Abasteca na REDE GMAXX e ganhe o dobro de pontos em sua proxima compra! Valido 30 dias!,NA,FALSE,129
centigen,"Regiane,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,212
centigen,"Regina,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,382
centigen,"Reginaldo,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,447
centigen,"Reinaldo,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,245
centigen,"Rejane,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,122
centigen,"Renan,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,250
zootude,"RENATA, a Claro tem uma oferta para voce. Ligue agora 1052 e descubra.",NA,FALSE,106
centigen,"Renata,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,703
zootude,"RENATO, a Claro tem uma oferta para voce. Ligue agora 1052 e descubra.",NA,FALSE,108
centigen,"Renato,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,608
zootude,"RICARDO, a Claro tem uma oferta para voce. Ligue agora 1052 e descubra.",NA,FALSE,129
centigen,"Ricardo,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,944
centigen,"Rita,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,566
centigen,"Roberta,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,267
zootude,"ROBERTO, a Claro tem uma oferta para voce. Ligue agora 1052 e descubra.",NA,FALSE,131
centigen,"Roberto,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,773
centigen,"Robson,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,518
centigen,"Rodolfo,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,122
zootude,"RODRIGO, a Claro tem uma oferta para voce. Ligue agora 1052 e descubra.",NA,FALSE,182
centigen,"Rodrigo,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,1270
centigen,"Rogerio,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,611
centigen,"Ronaldo,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,549
centigen,"Rosa,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,383
centigen,"Rosana,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,347
centigen,"Rosane,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,160
zootude,"ROSANGELA, a Claro tem uma oferta para voce. Ligue agora 1052 e descubra.",NA,FALSE,104
centigen,"Rosangela,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,677
centigen,"Roseli,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,299
centigen,"Rosemeire,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,101
centigen,"Rosilene,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,203
centigen,"Rosimeire,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,138
centigen,"Rubens,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,165
zootude,"Sabado Mega Ofertas no Savegnago Rio Claro: Leite Piracanjuba 1L - RS 2,18 max 24 und. Frango inteiro cong Seara kg - RS 2,85 max. 2 und . Valido p/ 21/04",NA,FALSE,17726
zootude,Sabia que cliente Vivo Controle tem direito a desconto na compra de aparelhos? Atualize seu plano na Vivo de Sto Ant e aproveite. Consulte regulamento,VIVO,FALSE,3206
centigen,"Sabrina,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,207
centigen,"Samara,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,143
centigen,"Samuel,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,343
zootude,"SANDRA, a Claro tem uma oferta para voce. Ligue agora 1052 e descubra.",NA,FALSE,152
centigen,"Sandra,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,957
centigen,"Sandro,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,268
centigen,"Sara,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,191
centigen,"Sebastiana,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,104
zootude,"SEBASTIAO, a Claro tem uma oferta para voce. Ligue agora 1052 e descubra.",NA,FALSE,109
centigen,"Sebastiao,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,515
centigen,"Selma,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,204
zootude,"SERGIO, a Claro tem uma oferta para voce. Ligue agora 1052 e descubra.",NA,FALSE,125
centigen,"Sergio,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,734
mailserr,Seu CNPJ esta ativo!   A Oi tem OFERTA EXCLUSIVA em voz e internet para sua empresa.  Responda OK que ligamos para voce ou ligue 0800 291 2253,OI,FALSE,160
mailserr,Seu CNPJ esta ativo! A Oi tem OFERTA EXCLUSIVA em voz e internet para sua empresa. Responda OK que ligamos para voce ou ligue 0800 291 2253.,OI,FALSE,2677
mailserr,Seu CNPJ esta ativo! A Oi tem OFERTA EXCLUSIVA em voz e internet para sua empresa. Responda OK que ligamos para voce ou ligue 0800 291 2253.,OI,FALSE,1516
centigen,"Severino,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,219
centigen,"Sheila,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,194
centigen,"Shirley,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,114
centigen,"Sidnei,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,129
centigen,"Sidney,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,136
centigen,"Silvana,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,433
centigen,"Silvia,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,352
centigen,"Silvio,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,284
zootude,"SIMONE, a Claro tem uma oferta para voce. Ligue agora 1052 e descubra.",NA,FALSE,123
centigen,"Simone,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,710
centigen,"Sirlene,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,101
superible,"So a OI tem 10GB + Ligacoes e SMS ilimitado qq operadora DDD por RS 40,00* ao mes! Ligue 0800 291 2253 ou Responda SIM que retornamos pra vc!*Consulte condicoes",OI,FALSE,986
mailserr,"So na Claro voce fala com qualquer operadora ainda tem muita internet pra navegar,whast liberado vem pra Rocell e comprova Rua:ANDRADAS,392 WHAST 55991282580",CLARO,FALSE,667
centigen,"Solange,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,396
quasiyo,Somos da TIM. Quer economizar. Mude agora para o nosso Plano POS. Fale a vontade P/ todo Brasil e tenha 7GB mais 7GB com Whats gratis por 99.99 valor fixo mensa,TIM,FALSE,994
zootude,"SONIA, a Claro tem uma oferta para voce. Ligue agora 1052 e descubra.",NA,FALSE,109
centigen,"Sonia,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,613
difize,"Spot Shopping Tucuruvi: Estamos com saudades! Serio, ofertas no App com 30% de desconto! E, claro, massagem e manicure gratuita na Sala Vip! Esperamos voce!",NA,FALSE,795
zootude,"Sr usuario, CLARO le solicita realizar HOY el pago de su obligacion, recuerde que la mora genera suspension/afecta su historial crediticio. Si ya pago omita SMS",CLARO,FALSE,2689
zootude,"SR, a Claro tem uma oferta para voce. Ligue agora 1052 e descubra.",NA,FALSE,104
zootude,"SRA, a Claro preparou uma oferta para voce. Ligue agora 1052 e aproveite.",NA,FALSE,128
zootude,"SRA, a Claro preparou uma oferta para voce. Ligue agora e negocie com ate 20% de desconto.",NA,FALSE,123
zootude,"SRA, a Claro tem uma oferta para voce. Ligue agora 1052 e descubra.",NA,FALSE,175
difize,"SUA EMPRESA TEM CREDITO PRE APROVADO NA OI;LIGACOES ILIMITAD P/TODAS OPERADORAS + 6GB DE INTERNET POR R$49,00/MES. CHAME AGORA PELO WHATS 17 98117- 5008 ULISSES",OI,FALSE,496
centigen,"Suelen,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,109
centigen,"Sueli,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,378
centigen,"Suely,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,115
zootude,"Ta cansado de pagar caro no fixo? A Oi esta com a oferta imperdivel (FIXO + VELOX + TV) a partir de 125,90. Digite 1 gratuitamente que entraremos em contato.",OI,FALSE,130
centigen,"Tais,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,123
centigen,"Talita,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,171
centigen,"Tamires,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,150
centigen,"Tania,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,306
centigen,"Tatiana,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,313
centigen,"Tatiane,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,459
centigen,"Tereza,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,184
centigen,"Terezinha,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,336
olium,"Thais , A Ultracenter assessoria de Cobranca da Nextel tem uma oferta p/ negociar seu debito. Entre em contato via Whatsapp 11954195641.",NA,FALSE,583
centigen,"Thais,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,541
zootude,"THIAGO, a Claro tem uma oferta para voce. Ligue agora 1052 e descubra.",NA,FALSE,128
centigen,"Thiago,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,920
zootude,"TIAGO, a Claro tem uma oferta para voce. Ligue agora 1052 e descubra.",NA,FALSE,111
centigen,"Tiago,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,560
superible,"TIM EMPRESA REDUZA sua conta telefonica, plano LIGACAO ILIMITADA+6GB de dados. Por 49,90 ou 10GB por 69,90. ATE 30/06/18 ZAP http://bit.ly/2KmnnmK OU RESP: SIM",TIM,FALSE,2880
mailserr,TIM EMPRESAS:Tem CNPJ?Economize com Planos Empresariais que ajudam reduzir sua conta ate 30%.Tel 08005910829 resp. OK ou clique no link www.smsg.tk/bqkyv10k,TIM,FALSE,5333
difize,TIM EMPRESAS:Tem CNPJ?Economize com Planos Empresariais que ajudam reduzir sua conta ate 30%.Tel 08005910829 resp. OK ou clique no link www.smsg.tk/bqkyv10k,TIM,FALSE,8077
mailserr,"Traga seu numero para CLARO ganhe mais internet para navegar, Whastapp a vontade, ligacoes ILIMITADAS para todo Brasil. Rocell Digital  whastapp 55991282580",CLARO,FALSE,624
centigen,"Turbine o fixo da sua casa com a Oi! Ligacoes ilimitadas para qualquer numero do Brasil a partir de R$69,90/mes! Responda SIM e receba um contato AGORA!",OI,FALSE,8307
centigen,"Vagner,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,197
centigen,"Valdeci,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,111
centigen,"Valdecir,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,116
centigen,"Valdemir,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,131
centigen,"Valdir,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,287
centigen,"Valdirene,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,111
centigen,"Valeria,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,320
centigen,"Valmir,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,200
centigen,"Valter,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,196
centigen,"Vanda,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,119
centigen,"Vanderlei,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,169
zootude,"VANESSA, a Claro tem uma oferta para voce. Ligue agora 1052 e descubra.",NA,FALSE,131
centigen,"Vanessa,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,847
centigen,"Vania,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,268
mailserr,"VC CONECTADO OI: 4GB de internet + ligacoes ilimitadas para todo Brasil + conteudo online - A partir de 164,90/mes. Digite 1 gratis que entraremos em contato.",OI,FALSE,3155
zootude,"Vem pro novo TIM Controle! WhatsApp, Waze, redes sociais e ligacoes a vontade sem desconto na franquia! Acesse bit.ly/topTIM ou responda Sim, que ligamos pra vc",TIM,FALSE,24687
zootude,"Vem pro TIM Controle q cabe no seu bolso! WhatsApp a vontade, ligacoes ilimitadas e ate 4GB de internet. Acesse bit.ly/2jzGDhH ou responda SIM q ligamos pra vc.",TIM,FALSE,997
difize,"Venha conferir os descontos que voce tem no seu plano J1mini por apenas 279,00 ou J5prime por apenas 540,00.CLARO AO LADO DA MARISA NO SHOPPING TABOAOALEX",CLARO,FALSE,109
centigen,"Venha ver ao vivo o programa Estadio 97 no MAKRO BUTANTA. Sexta, 15/06, das 17h ate 22h. Degustacao de cerveja, queijos, vinhos, ofertas exclusivas e muito +.",NA,FALSE,4262
zootude,"VERA, a Claro tem uma oferta para voce. Ligue agora 1052 e descubra.",NA,FALSE,124
centigen,"Vera,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,561
centigen,"Veronica,mantenha seu plano da TIM em dia! Efetue o pagamento da divida.Evite a sua permanencia do debito,caso ja tenha pago, favor desconsiderar.",NA,FALSE,191
